0, 1.000000
1, 0.000048
2, -0.000151
3, 0.000103
4, 0.000071
5, -0.000037
6, -0.000067
7, 0.000074
8, 0.000101
9, -0.000065
10, -0.000151
11, -0.000034
12, -0.000004
13, -0.000090
14, -0.000068
15, 0.000040
16, 0.000153
17, 0.000093
18, 0.000060
19, 0.000119
20, 0.000038
21, 0.000139
22, 0.000102
23, 0.000159
24, 0.000185
25, -0.000100
26, -0.000059
27, 0.000179
28, 0.000124
29, 0.000066
30, 0.000018
31, 0.000023
32, 0.000005
33, 0.000143
34, -0.000070
35, 0.000016
36, 0.000031
37, -0.000031
38, 0.000090
39, 0.000145
40, 0.000058
41, -0.000035
42, 0.000099
43, 0.000009
44, -0.000013
45, -0.000031
46, 0.000096
47, 0.000078
48, -0.000045
49, 0.000106
50, -0.000095
51, -0.000117
52, -0.000160
53, -0.000044
54, -0.000114
55, 0.000040
56, 0.000061
57, 0.000035
58, -0.000058
59, 0.000073
60, -0.000020
61, -0.000226
62, -0.000009
63, -0.000050
64, -0.000101
65, -0.000055
66, 0.000052
67, 0.000028
68, -0.000024
69, 0.000164
70, 0.000016
71, -0.000036
72, -0.000094
73, -0.000143
74, -0.000094
75, -0.000141
76, -0.000023
77, 0.000125
78, 0.000150
79, -0.000137
80, -0.000051
81, -0.000012
82, 0.000095
83, -0.000004
84, 0.000101
85, 0.000005
86, 0.000076
87, -0.000051
88, -0.000084
89, -0.000002
90, 0.000010
91, -0.000040
92, -0.000180
93, -0.000019
94, -0.000022
95, -0.000020
96, 0.000127
97, -0.000167
98, 0.000012
99, -0.000030
100, 0.000088
101, -0.000021
102, 0.000059
103, -0.000048
104, 0.000042
105, -0.000130
106, -0.000046
107, -0.000077
108, 0.000078
109, -0.000080
110, -0.000032
111, 0.000001
112, 0.000080
113, 0.000002
114, -0.000067
115, 0.000191
116, -0.000026
117, -0.000142
118, 0.000066
119, -0.000078
120, 0.000024
121, -0.000070
122, 0.000004
123, -0.000020
124, -0.000023
125, 0.000106
126, 0.000119
127, -0.000042
128, -0.000039
129, 0.000078
130, 0.000173
131, 0.000052
132, -0.000094
133, 0.000125
134, -0.000002
135, -0.000081
136, 0.000019
137, -0.000155
138, -0.000002
139, -0.000038
140, 0.000016
141, -0.000008
142, 0.000019
143, -0.000106
144, 0.000036
145, 0.000158
146, 0.000017
147, -0.000033
148, 0.000005
149, -0.000044
150, -0.000029
151, 0.000040
152, 0.000003
153, 0.000133
154, -0.000124
155, -0.000041
156, 0.000194
157, -0.000068
158, -0.000078
159, 0.000017
160, -0.000085
161, 0.000168
162, -0.000035
163, -0.000146
164, -0.000038
165, 0.000030
166, 0.000127
167, -0.000034
168, -0.000013
169, -0.000064
170, -0.000003
171, 0.000064
172, 0.000118
173, 0.000113
174, -0.000034
175, -0.000144
176, -0.000134
177, -0.000064
178, 0.000147
179, -0.000185
180, -0.000076
181, 0.000243
182, 0.000151
183, 0.000068
184, -0.000120
185, -0.000113
186, -0.000065
187, -0.000014
188, 0.000088
189, -0.000229
190, -0.000187
191, -0.000307
192, -0.000020
193, 0.000004
194, -0.000014
195, -0.000096
196, -0.000090
197, -0.000026
198, -0.000067
199, -0.000056
200, -0.000094
201, 0.000099
202, 0.000034
203, -0.000037
204, -0.000043
205, -0.000009
206, 0.000030
207, -0.000093
208, -0.000026
209, 0.000035
210, 0.000066
211, 0.000100
212, 0.000093
213, 0.000108
214, 0.000064
215, 0.000025
216, 0.000075
217, 0.000002
218, -0.000032
219, -0.000061
220, -0.000040
221, -0.000158
222, 0.000012
223, -0.000036
224, -0.000026
225, -0.000002
226, 0.000071
227, 0.000016
228, -0.000056
229, 0.000037
230, 0.000071
231, -0.000053
232, -0.000155
233, -0.000146
234, -0.000096
235, 0.000006
236, -0.000155
237, 0.000065
238, 0.000014
239, 0.000101
240, -0.000003
241, -0.000033
242, -0.000014
243, 0.000159
244, 0.000049
245, 0.000023
246, 0.000083
247, -0.000064
248, -0.000030
249, -0.000083
250, -0.000075
251, -0.000103
252, -0.000035
253, 0.000062
254, -0.000031
255, -0.000120
256, -0.000097
257, -0.000143
258, 0.000112
259, -0.000034
260, 0.000043
261, 0.000161
262, 0.000014
263, -0.000122
264, 0.000011
265, -0.000040
266, 0.000342
267, 0.000099
268, -0.000086
269, -0.000131
270, -0.000069
271, -0.000038
272, 0.000191
273, -0.000100
274, -0.000072
275, -0.000106
276, -0.000054
277, -0.000275
278, 0.000134
279, 0.000090
280, 0.000052
281, 0.000003
282, -0.000320
283, -0.000073
284, -0.000127
285, 0.000071
286, -0.000021
287, -0.000061
288, -0.000103
289, 0.000040
290, 0.000061
291, 0.000216
292, -0.000047
293, -0.000107
294, 0.000063
295, 0.000091
296, -0.000039
297, 0.000094
298, 0.000045
299, 0.000094
300, 0.000106
301, -0.000008
302, 0.000031
303, -0.000072
304, -0.000038
305, 0.000088
306, -0.000210
307, 0.000068
308, 0.000037
309, -0.000093
310, -0.000096
311, -0.000004
312, 0.000131
313, 0.000138
314, 0.000096
315, -0.000110
316, 0.000037
317, -0.000013
318, 0.000046
319, 0.000030
320, 0.000008
321, -0.000053
322, 0.000089
323, 0.000072
324, -0.000044
325, 0.000189
326, -0.000077
327, 0.000021
328, -0.000033
329, -0.000050
330, -0.000080
331, -0.000085
332, -0.000024
333, -0.000013
334, 0.000018
335, -0.000063
336, 0.000064
337, -0.000120
338, -0.000037
339, -0.000061
340, -0.000011
341, -0.000047
342, -0.000076
343, 0.000136
344, -0.000149
345, -0.000096
346, -0.000137
347, 0.000088
348, -0.000210
349, 0.000096
350, 0.000023
351, -0.000129
352, 0.000006
353, -0.000203
354, -0.000220
355, -0.000098
356, 0.000238
357, 0.000033
358, 0.000084
359, -0.000042
360, -0.000028
361, 0.000083
362, 0.000079
363, -0.000075
364, -0.000016
365, -0.000109
366, 0.000083
367, -0.000132
368, -0.000177
369, 0.000011
370, -0.000075
371, -0.000044
372, -0.000024
373, 0.000028
374, 0.000042
375, 0.000078
376, 0.000027
377, -0.000002
378, 0.000117
379, 0.000036
380, -0.000039
381, 0.000010
382, -0.000044
383, -0.000021
384, -0.000111
385, 0.000052
386, -0.000057
387, -0.000041
388, -0.000004
389, -0.000106
390, 0.000029
391, -0.000021
392, 0.000008
393, 0.000078
394, -0.000036
395, -0.000028
396, -0.000161
397, 0.000152
398, -0.000051
399, -0.000087
400, -0.000014
401, -0.000126
402, -0.000041
403, 0.000047
404, 0.000052
405, -0.000087
406, -0.000060
407, 0.000083
408, 0.000046
409, -0.000052
410, -0.000014
411, -0.000102
412, 0.000012
413, -0.000131
414, 0.000025
415, -0.000334
416, -0.000040
417, -0.000129
418, -0.000032
419, -0.000035
420, 0.000091
421, -0.000154
422, -0.000010
423, -0.000011
424, -0.000128
425, 0.000021
426, 0.000024
427, 0.000010
428, -0.000010
429, -0.000031
430, -0.000016
431, -0.000067
432, 0.000132
433, 0.000099
434, -0.000110
435, 0.000017
436, 0.000002
437, -0.000086
438, -0.000042
439, -0.000057
440, 0.000135
441, -0.000046
442, -0.000019
443, 0.000035
444, 0.000105
445, -0.000035
446, -0.000040
447, -0.000048
448, 0.000052
449, 0.000149
450, 0.000050
451, 0.000030
452, -0.000046
453, 0.000024
454, -0.000203
455, -0.000197
456, -0.000013
457, 0.000128
458, -0.000128
459, -0.000013
460, 0.000020
461, 0.000166
462, 0.000146
463, 0.000025
464, 0.000097
465, 0.000115
466, -0.000115
467, -0.000214
468, -0.000090
469, -0.000035
470, -0.000093
471, 0.000011
472, -0.000172
473, -0.000025
474, -0.000104
475, -0.000015
476, -0.000081
477, -0.000115
